FID,OBJECTID,SHAPE,BASIS_TYP_TXT,BASIS_TYP,SE_ANNO_CAD_DATA
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad8,6151715,POINT (16.493201600346126 48.23371708321435),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad7,6151716,POINT (16.318519959404945 48.18952539840312),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad6,6151717,POINT (16.385784371914326 48.146115598547446),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad5,6151718,POINT (16.390508383940237 48.14247857022683),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad4,6151719,POINT (16.27577023465361 48.13497703516134),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad3,6151720,POINT (16.301870932129166 48.149323122148175),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad2,6151721,POINT (16.392283370149155 48.14008247322452),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad1,6151722,POINT (16.4550004678423 48.247205853437904),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ad0,6151723,POINT (16.275760279070358 48.13495872399718),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6acf,6151724,POINT (16.394213490723402 48.15438882503683),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ace,6151725,POINT (16.335166856404168 48.17866585940202),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6acd,6151726,POINT (16.393489044101823 48.1450015306895),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6acc,6151727,POINT (16.335293943809802 48.178754187764945),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6acb,6151728,POINT (16.467002395665475 48.22414209066712),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aca,6151729,POINT (16.319980219460625 48.203254997616234),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac9,6151730,POINT (16.38920019736829 48.14804626648822),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac8,6151731,POINT (16.36442472739809 48.21778390777476),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac7,6151732,POINT (16.37341517923897 48.170095598381394),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac6,6151733,POINT (16.380736090991405 48.24475180879554),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac5,6151734,POINT (16.381929947238696 48.18216200309924),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac4,6151735,POINT (16.339709363988664 48.18151821040556),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac3,6151736,POINT (16.318465968650266 48.189146526990854),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac2,6151737,POINT (16.3074771209538 48.22133846807385),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac1,6151738,POINT (16.33886753182321 48.226433980222),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ac0,6151739,POINT (16.501010868565288 48.22383297864396),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6abf,6151740,POINT (16.42463729756496 48.22575380575642),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6abe,6151741,POINT (16.37727778402264 48.20203823745384),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6abd,6151742,POINT (16.405104959111906 48.21696943163924),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6abc,6151743,POINT (16.350786797226927 48.18582469816619),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6abb,6151744,POINT (16.377818505635148 48.17357171607971),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aba,6151745,POINT (16.306394765974595 48.22057821386136),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab9,6151746,POINT (16.485179615597072 48.15987067829406),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab8,6151747,POINT (16.29404325369826 48.19879307759374),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab7,6151748,POINT (16.335192900473846 48.21344825850657),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab6,6151749,POINT (16.32608098322617 48.21294282091326),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab5,6151750,POINT (16.432037662791434 48.287732692634435),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab4,6151751,POINT (16.34863241200595 48.19481837781887),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab3,6151752,POINT (16.45001451235003 48.286944102577024),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab2,6151753,POINT (16.394878931724005 48.196644052610075),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab1,6151754,POINT (16.336762689799084 48.22358719854208),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6ab0,6151755,POINT (16.46829449422513 48.23450966784187),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aaf,6151756,POINT (16.450209111530963 48.25492368733212),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aae,6151757,POINT (16.37863985485074 48.20365065405706),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aad,6151758,POINT (16.4126954023147 48.18156878934577),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aac,6151759,POINT (16.405138567024032 48.16190262162844),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aab,6151760,POINT (16.411356690918332 48.24160364142827),Zierbrunnen,6,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aaa,6151761,POINT (16.33767529025057 48.18984939790543),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa9,6151762,POINT (16.30596821108151 48.19831544936516),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa8,6151763,POINT (16.4014549332157 48.193157309406146),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa7,6151764,POINT (16.345049202403178 48.18475574002832),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa6,6151765,POINT (16.385758025705908 48.22521904304708),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa5,6151766,POINT (16.334990828903294 48.18475216179126),Zierbrunnen,6,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa4,6151767,POINT (16.36952340253193 48.22590929157551),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa3,6151768,POINT (16.28517478772601 48.19569238674689),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa2,6151769,POINT (16.248870079576246 48.202579119154),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa1,6151770,POINT (16.332509728401142 48.20385235937032),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6aa0,6151771,POINT (16.398469696627213 48.263998199959225),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a9f,6151772,POINT (16.41233206064295 48.277538209447236),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a9e,6151773,POINT (16.405568753581754 48.276582880310436),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a9d,6151774,POINT (16.431885961919374 48.247041460367484),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a9c,6151775,POINT (16.39231412719986 48.13979978801989),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a9b,6151776,POINT (16.28076799952433 48.13595396571028),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a9a,6151777,POINT (16.27037737271792 48.15196711841412),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a99,6151778,POINT (16.2675639065552 48.14917059426238),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a98,6151779,POINT (16.287974547526247 48.1677496729907),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a97,6151780,POINT (16.32746521060119 48.1650454172353),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a96,6151781,POINT (16.335205853639724 48.184906289259985),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a95,6151782,POINT (16.339271561453813 48.17791785240213),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a94,6151783,POINT (16.462725940687367 48.15557803101683),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a93,6151784,POINT (16.466181817812476 48.15191873522042),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a92,6151785,POINT (16.398117275844086 48.21367512576229),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a91,6151786,POINT (16.38547772960439 48.179689278023176),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a90,6151787,POINT (16.39997632650587 48.25490403546453),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a8f,6151788,POINT (16.39998635313276 48.25490133734873),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a8e,6151789,POINT (16.399995246670375 48.254898205492395),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a8d,6151790,POINT (16.407865380622933 48.2550895509517),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a8c,6151791,POINT (16.40787592710176 48.25509099946306),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a8b,6151792,POINT (16.303076704932742 48.19544957147629),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a8a,6151793,POINT (16.303074328327238 48.195463892528075),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a89,6151794,POINT (16.303072071839615 48.195477584986826),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a88,6151795,POINT (16.34488915653654 48.19948428051403),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a87,6151796,POINT (16.34488731571112 48.199496719195665),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a86,6151797,POINT (16.34488547353959 48.19950915787738),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a85,6151798,POINT (16.319820344199673 48.20326609966708),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a84,6151799,POINT (16.348770974235773 48.1946111601918),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a83,6151800,POINT (16.348157083977117 48.19512723662172),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a82,6151801,POINT (16.330677247251916 48.17343429997798),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a81,6151802,POINT (16.368152193757947 48.17516781770888),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a80,6151803,POINT (16.47580189243269 48.21243398540513),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a7f,6151804,POINT (16.36981943819062 48.19999772014685),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a7e,6151805,POINT (16.488618337550086 48.21211553896815),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a7d,6151806,POINT (16.315397726190355 48.206304823040576),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a7c,6151807,POINT (16.49079369200293 48.22576975565872),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a7b,6151808,POINT (16.335565594037547 48.21333315772568),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a7a,6151809,POINT (16.35372158275315 48.19108915245899),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a79,6151810,POINT (16.326174298838797 48.2126765678808),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a78,6151811,POINT (16.27098605826324 48.1905466610274),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a77,6151812,POINT (16.270962107578825 48.19048030605585),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a76,6151813,POINT (16.270923426505775 48.190472456397636),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a75,6151814,POINT (16.47428189228103 48.22268885296932),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a74,6151815,POINT (16.32840015526738 48.17284659821574),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a73,6151816,POINT (16.40521355599042 48.216864176496976),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a72,6151817,POINT (16.324783422592215 48.19736419094449),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a71,6151818,POINT (16.347129862294775 48.19248648458847),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a70,6151819,POINT (16.35573301004649 48.20372440323283),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a6f,6151820,POINT (16.441775067794726 48.192582050812014),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a6e,6151821,POINT (16.406493981469243 48.2039385688443),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a6d,6151822,POINT (16.417133839033724 48.1991811997065),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a6c,6151823,POINT (16.3849203558599 48.213220084843655),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a6b,6151824,POINT (16.32699007821608 48.15902777052713),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a6a,6151825,POINT (16.378007456583543 48.24885997219024),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a69,6151826,POINT (16.417187649834894 48.29465932256562),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a68,6151827,POINT (16.383835539258637 48.269935002733334),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a67,6151828,POINT (16.461151522925846 48.234088232025506),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a66,6151829,POINT (16.441513201809475 48.24520921620103),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a65,6151830,POINT (16.477677748165764 48.25378293398855),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a64,6151831,POINT (16.335007120305757 48.201886609017905),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a63,6151832,POINT (16.33470129758915 48.20190925866588),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a62,6151833,POINT (16.348714102862964 48.194606811003275),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a61,6151834,POINT (16.41358572302829 48.22513886021347),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a60,6151835,POINT (16.475535170365298 48.21245648818816),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a5f,6151836,POINT (16.49044293648123 48.214621187131115),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a5e,6151837,POINT (16.400939657145745 48.21317327346333),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a5d,6151838,POINT (16.36479742795831 48.234890557341856),Grundwasserbrunnen,1,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a5c,6151839,POINT (16.38690936278052 48.23394149068115),Grundwasserbrunnen,1,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a5b,6151840,POINT (16.33502634191669 48.20187376057678),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a5a,6151841,POINT (16.33123723596466 48.175851338282726),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a59,6151842,POINT (16.335046630202466 48.20186662194417),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a58,6151843,POINT (16.330112786682587 48.22305167780382),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a57,6151844,POINT (16.33013265660625 48.223051249866664),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a56,6151845,POINT (16.33012475263828 48.22303882895008),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a55,6151846,POINT (16.37876934747235 48.173814755024445),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a54,6151847,POINT (16.37875616581613 48.17361064406321),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a53,6151848,POINT (16.300546279946843 48.177820267085465),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a52,6151849,POINT (16.366689028783522 48.25352949321138),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a51,6151850,POINT (16.339117143226684 48.18880868865375),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a50,6151851,POINT (16.34663385793998 48.192264830395565),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a4f,6151852,POINT (16.429995966430187 48.16460178158113),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a4e,6151853,POINT (16.30803291145629 48.168934478013306),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a4d,6151854,POINT (16.443868578563155 48.23889881064328),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a4c,6151855,POINT (16.300062800407783 48.149998798566415),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a4b,6151856,POINT (16.31166013133046 48.195855529013926),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a4a,6151857,POINT (16.45118830426244 48.22737141106491),Grundwasserbrunnen,1,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a49,6151858,POINT (16.389240694471667 48.23039190388121),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a48,6151859,POINT (16.43869643007128 48.24718391680018),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a47,6151860,POINT (16.391589177541807 48.22913893726765),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a46,6151861,POINT (16.353653456511005 48.19773435543456),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a45,6151862,POINT (16.353402981065177 48.197635749223025),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a44,6151863,POINT (16.3534689893066 48.19762646456286),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a43,6151864,POINT (16.353657120479543 48.19785582472032),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a42,6151865,POINT (16.353410494202123 48.197604875212214),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a41,6151866,POINT (16.48458595074643 48.221387974261454),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a40,6151867,POINT (16.339749482473202 48.21259894038637),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a3f,6151868,POINT (16.39241193240883 48.19840647286293),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a3e,6151869,POINT (16.48458901908082 48.22134745952138),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a3d,6151870,POINT (16.318915023537638 48.19408694315907),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a3c,6151871,POINT (16.510750263488692 48.23162561305798),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a3b,6151872,POINT (16.382252256364218 48.19938370310829),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a3a,6151873,POINT (16.38505154751997 48.237743052753764),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a39,6151874,POINT (16.35628756133539 48.19382649254722),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a38,6151875,POINT (16.35974101316997 48.21582016070639),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a37,6151876,POINT (16.358467651789482 48.215112937410225),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a36,6151877,POINT (16.37895351110689 48.20297025303529),Zierbrunnen,6,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a35,6151878,POINT (16.50998742362715 48.22791196821888),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a34,6151879,POINT (16.337361860803465 48.243056124613744),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a33,6151880,POINT (16.401569515164315 48.197335064120075),Wasserspielmöglichkeit,13,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a32,6151881,POINT (16.454271083058345 48.268062349229375),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a31,6151882,POINT (16.41112487712279 48.29993800988697),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a30,6151883,POINT (16.399406013803745 48.27391429502752),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a2f,6151884,POINT (16.30055622699841 48.14756193253321),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a2e,6151885,POINT (16.345179117545214 48.18480470265794),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a2d,6151886,POINT (16.345193260703308 48.18468017191703),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a2c,6151887,POINT (16.345228531306216 48.18469426066597),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a2b,6151888,POINT (16.345136345879208 48.18483934084598),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a2a,6151889,POINT (16.361528377021035 48.25982664116414),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a29,6151890,POINT (16.39188320234436 48.191674893052316),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a28,6151891,POINT (16.3406714088344 48.18576123990031),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a27,6151892,POINT (16.32600119499108 48.163376544146125),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a26,6151893,POINT (16.304202110230754 48.16204121474648),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a25,6151894,POINT (16.301495883191304 48.149279647579476),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a24,6151895,POINT (16.331698280876555 48.17371414895282),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a23,6151896,POINT (16.388992343636662 48.260449163220144),Trinkbrunnen,4,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a22,6151897,POINT (16.392363999147253 48.23285511491637),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a21,6151898,POINT (16.37229992598195 48.18256092563202),Bodenfontäne,12,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a20,6151899,POINT (16.449502304837477 48.23700665636249),Spielbrunnen,3,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a1f,6151900,POINT (16.304136460070183 48.1998053345887),Trinkbrunnen mit Tränke,5,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a1e,6151901,POINT (16.3889074429479 48.20137818540243),Zierbrunnen,6,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a1d,6151902,POINT (16.301456885430717 48.18788899199476),Sprühnebeldusche,11,
TRINKBRUNNENOGD.fid-761673fc_19a031f728b_-6a1c,6151903,POINT (16.333283328990646 48.194321709347925),Trinkbrunnen mit Tränke,5,
